股票代码,股票名称,变动日期,变动人,变动股数,成交均价,变动后持股数,与董监高关系,董监高职务
SH688669,聚石化学,2025-02-24,谢思正,-60000,15.18,0.0,,核心技术人员
SH688533,上声电子,2025-02-24,沐永生,-4000,40.11,249988.0,,核心技术人员
SH688116,天奈科技,2025-02-24,谢宝东,-6000,49.32,916169.0,,核心技术人员
SH688071,华依科技,2025-02-24,李粉花,10000,45.0,10000.0,,核心技术人员
SH688071,华依科技,2025-02-24,李粉花,-10400,49.33,0.0,,核心技术人员
SH688037,芯源微,2025-02-24,王绍勇,-2000,99.56,10619.0,,核心技术人员
SH688001,华兴源创,2025-02-24,陈文源,1400,30.89,56992543.0,本人,董事
SH603813,*ST原尚,2025-02-24,夏运兰,-12400,12.3,37500.0,本人,高级管理人员
SH603813,*ST原尚,2025-02-24,余奕宏,-10000,12.6,61500.0,本人,高级管理人员
SH603121,华培动力,2025-02-24,薄卫忠,-17000,15.42,73200.0,,
SH603121,华培动力,2025-02-24,冯轲,-42000,15.01,128700.0,,
SH603037,凯众股份,2025-02-24,杨颖韬,-2220000,14.73,17068161.0,本人,董事
SH603037,凯众股份,2025-02-24,杨建刚,2220000,14.73,15841618.0,本人,董事
SH603005,晶方科技,2025-02-24,LIU HONGJUN,-50000,37.53,151600.0,,
SH601012,隆基绿能,2025-02-24,钟宝申,2003000,16.31,106651106.0,本人,董事
SH600812,华北制药,2025-02-24,吕伟,1600,6.5,1600.0,本人,监事
SZ301419,阿莱德,2025-02-21,陆平,-140000,34.15,3000000.0,本人,监事
SZ301419,阿莱德,2025-02-21,钱一,-6000,34.29,1004000.0,本人,董事
SZ301313,凡拓数创,2025-02-21,张昱,-2000,27.4,638000.0,本人,董事、高管
SZ301202,朗威股份,2025-02-21,高建强,-310000,48.72,10400000.0,本人,董事、高管
SZ301191,菲菱科思,2025-02-21,王乾,-30000,100.32,186800.0,本人,高管
SZ301185,鸥玛软件,2025-02-21,袁峰,-35000,19.97,2522800.0,本人,高管
SZ301185,鸥玛软件,2025-02-21,张立毅,-149000,19.98,3370000.0,本人,董事、高管
SZ301185,鸥玛软件,2025-02-21,唐伟,-10000,19.88,2514900.0,本人,监事
SZ301160,翔楼新材,2025-02-21,唐卫国,-40000,80.11,6377700.0,本人,董事、高管
SZ301032,新柴股份,2025-02-21,朱观岚,-357400,10.33,39988800.0,本人,董事、高管
SZ300975,商络电子,2025-02-21,刘超,-120000,12.35,5079900.0,本人,董事
SZ300920,润阳科技,2025-02-21,童晓玲,-143200,19.95,4066600.0,本人,董事
SZ300701,森霸传感,2025-02-21,单颖,-154200,11.42,8101200.0,本人,董事、高管
SZ300491,通合科技,2025-02-21,冯智勇,300,25.55,58500.0,本人,董秘、董事、高管
SZ002987,京北方,2025-02-21,丁志鹏,-739600,23.18,17894600.0,本人,董事
SZ002958,青农商行,2025-02-21,朱光远,4600,3.02,494600.0,本人,董秘
SZ002771,真视通,2025-02-21,马亚,-800000,19.29,14883000.0,本人,董事、高管
SZ002472,双环传动,2025-02-21,李瑜,-44800,40.35,6572000.0,本人,监事
SZ002272,川润股份,2025-02-21,罗丽华,-6402900,9.87,60998500.0,本人,董事
SZ000403,派林生物,2025-02-21,荣先奎,2000,21.05,32000.0,本人,高管
SZ000403,派林生物,2025-02-21,叶兰,6200,21.0,23800.0,本人,董事、高管
SH688661,和林微纳,2025-02-21,马洪伟,-22000,57.74,6182240.0,本人,董事
SH688661,和林微纳,2025-02-21,钱晓晨,-215100,54.82,8991500.0,本人,董事
SH688582,芯动联科,2025-02-21,顾浩琦,-24014,63.87,0.0,,核心技术人员
SH688567,孚能科技,2025-02-21,李盘忠,-10000,12.68,10000.0,,核心技术人员
SH688533,上声电子,2025-02-21,蔡野锋,-4000,38.54,239988.0,,核心技术人员
SH688533,上声电子,2025-02-21,叶超,-8000,38.29,249988.0,,核心技术人员
SH688352,颀中科技,2025-02-21,王小锋,463480,9.43,464480.0,,核心技术人员
SH688352,颀中科技,2025-02-21,周小青,463541,11.95,463541.0,本人,高级管理人员
SH688210,统联精密,2025-02-21,陈勇,-10000,23.23,46271.0,,核心技术人员
SH688116,天奈科技,2025-02-21,魏兆杰,-3000,46.6,543052.0,,核心技术人员
SH688103,国力电子,2025-02-21,贾冰冰,-1000,50.5,1160.0,,核心技术人员
SH688037,芯源微,2025-02-21,王绍勇,-2000,96.78,12619.0,,核心技术人员
SH688022,ST瀚川,2025-02-21,张斌,1000,13.92,1000.0,本人,董事
SH603813,*ST原尚,2025-02-21,夏运兰,-100,12.02,49900.0,本人,高级管理人员
SH603813,*ST原尚,2025-02-21,余奕宏,-10000,12.02,71500.0,本人,高级管理人员
SH603320,迪贝电气,2025-02-21,王建鸿,-1000,17.4,3700.0,,
SH603197,保隆科技,2025-02-21,尹术飞,-33958,50.35,378877.0,本人,高级管理人员
SH603121,华培动力,2025-02-21,薄卫忠,-5000,14.77,90200.0,,
SZ301419,阿莱德,2025-02-20,钱一,-5000,33.6,1010000.0,本人,董事
SZ301419,阿莱德,2025-02-20,翁春立,-320000,33.59,1400000.0,本人,监事
SZ301202,朗威股份,2025-02-20,高建强,-50000,40.77,10710000.0,本人,董事、高管
SZ301160,翔楼新材,2025-02-20,曹菊芬,-37200,81.58,452100.0,本人,董事、高管
SZ301160,翔楼新材,2025-02-20,唐卫国,-128400,81.68,6417700.0,本人,董事、高管
SZ301079,邵阳液压,2025-02-20,邓时英,-3000,16.43,130900.0,本人,高管
SZ301032,新柴股份,2025-02-20,朱观岚,-653300,9.58,40346200.0,本人,董事、高管
SZ300701,森霸传感,2025-02-20,单颖,-171100,11.48,8255400.0,本人,董事、高管
SZ300168,万达信息,2025-02-20,李光亚,-193900,9.47,1031800.0,本人,董事、高管
SZ002987,京北方,2025-02-20,丁志鹏,-398200,21.44,18634200.0,本人,董事
SZ002933,新兴装备,2025-02-20,向子琦,-96000,35.17,287900.0,本人,董事、高管
SZ002757,南兴股份,2025-02-20,詹任宁,-381000,20.81,8434400.0,本人,董事、高管
SZ002741,光华科技,2025-02-20,郑靭,80000,16.85,24992800.0,本人,董事、高管
SZ002272,川润股份,2025-02-20,饶红,-34400,9.5,103400.0,本人,董秘
SZ002272,川润股份,2025-02-20,罗丽华,-4523700,9.55,67401500.0,本人,董事
SZ002272,川润股份,2025-02-20,罗丽华,-3294500,9.07,67401500.0,本人,董事
SZ002272,川润股份,2025-02-20,缪银兵,-20000,9.46,60000.0,本人,高管
SZ002272,川润股份,2025-02-20,李辉,-72800,9.44,218500.0,本人,董事、高管
SZ000404,长虹华意,2025-02-20,姚辉军,39700,7.15,182500.0,本人,高管
SZ000404,长虹华意,2025-02-20,何成志,28200,7.15,226500.0,本人,高管
SZ000403,派林生物,2025-02-20,叶兰,2000,21.09,17600.0,本人,董事、高管
SH688661,和林微纳,2025-02-20,钱晓晨,-89100,49.8,9206600.0,本人,董事
SH688252,天德钰,2025-02-20,梁汉源,-7500,24.1,59741.0,,核心技术人员
SH688210,统联精密,2025-02-20,张新房,-6062,22.13,0.0,,核心技术人员
SH688160,步科股份,2025-02-20,池家武,-20000,90.6,2879971.0,本人,董事
SH688159,有方科技,2025-02-20,彭焰,-40000,45.0,50000.0,,核心技术人员
SH688130,晶华微,2025-02-20,吕汉泉,10000,26.35,40632000.0,本人,董事
SH688127,蓝特光学,2025-02-20,李青松,-26000,32.09,996762.0,,核心技术人员
SH688103,国力电子,2025-02-20,贾冰冰,-1000,48.0,2160.0,,核心技术人员
SH688097,博众精工,2025-02-20,朱晓锋,-6960,29.6,0.0,,核心技术人员
SH688059,华锐精密,2025-02-20,杨雄,-4200,61.36,0.0,,核心技术人员
SH603848,好太太,2025-02-20,肖娟,-40000,17.1,660000.0,本人,董事
SH603197,保隆科技,2025-02-20,文剑峰,-20000,49.2,640701.0,本人,高级管理人员
SZ301548,崇德科技,2025-02-19,张力,-749500,47.38,4734900.0,本人,监事
SZ301419,阿莱德,2025-02-19,陆平,-300000,33.45,3140000.0,本人,监事
SZ301419,阿莱德,2025-02-19,钱一,-70000,33.36,1015000.0,本人,董事
SZ301419,阿莱德,2025-02-19,翁春立,-20000,33.54,1720000.0,本人,监事
SZ301313,凡拓数创,2025-02-19,张昱,-3000,27.01,640000.0,本人,董事、高管
SZ301185,鸥玛软件,2025-02-19,唐伟,-80000,19.45,2524900.0,本人,监事
SZ301160,翔楼新材,2025-02-19,曹菊芬,-55700,78.82,489300.0,本人,董事、高管
SZ301160,翔楼新材,2025-02-19,唐卫国,-260400,78.68,6546100.0,本人,董事、高管
SZ301079,邵阳液压,2025-02-19,赵铁军,-10500,16.2,238900.0,本人,监事
SZ301032,新柴股份,2025-02-19,朱观岚,-688300,9.49,40999500.0,本人,董事、高管
SZ301032,新柴股份,2025-02-19,张春,-250000,9.5,3750000.0,本人,高管
SZ300971,博亚精工,2025-02-19,周继红,-8400,21.6,92800.0,本人,董事
SZ300701,森霸传感,2025-02-19,单颖,-191100,10.88,8426500.0,本人,董事、高管
SZ003006,百亚股份,2025-02-19,谢秋林,45000,22.31,88000.0,本人,董事
SZ002987,京北方,2025-02-19,丁志鹏,-320000,19.35,19032400.0,本人,董事
SZ002823,凯中精密,2025-02-19,马朝萌,6900,14.63,90600.0,本人,高管
SZ002757,南兴股份,2025-02-19,詹任宁,-700000,21.92,8815400.0,本人,董事、高管
SZ002472,双环传动,2025-02-19,李瑜,-987400,38.39,6616800.0,本人,监事
SZ002170,芭田股份,2025-02-19,黄德明,100,8.34,133900.0,本人,高管
SZ000404,长虹华意,2025-02-19,陈思远,53000,6.93,402600.0,本人,董事
SZ000403,派林生物,2025-02-19,郭麾,2000,21.17,24300.0,本人,监事
SZ000403,派林生物,2025-02-19,赵玉林,3000,21.1,172900.0,本人,董秘
SZ000403,派林生物,2025-02-19,王晔弘,5000,21.25,99300.0,本人,高管
SZ000403,派林生物,2025-02-19,叶兰,2000,21.09,15600.0,本人,董事、高管
SH688661,和林微纳,2025-02-19,马洪伟,-90000,46.67,6204240.0,本人,董事
SH688661,和林微纳,2025-02-19,钱晓晨,-185240,47.27,9295700.0,本人,董事
SH688252,天德钰,2025-02-19,梁汉源,-7500,23.55,67241.0,,核心技术人员
SH688160,步科股份,2025-02-19,池家武,-150000,86.35,2899971.0,本人,董事
SH688127,蓝特光学,2025-02-19,李青松,-30000,30.35,1022762.0,,核心技术人员
SH688059,华锐精密,2025-02-19,王栋,-4200,48.2,0.0,,核心技术人员
SH688037,芯源微,2025-02-19,王绍勇,-6500,95.08,14619.0,,核心技术人员
SH688019,安集科技,2025-02-19,Zhang Ming,-23800,155.5,71651.0,本人,董事、高级管理人员
SH688019,安集科技,2025-02-19,Yuchun Wang,-18800,155.5,56608.0,本人,高级管理人员、核心技术人员
SH688001,华兴源创,2025-02-19,陈文源,140004,30.64,56991143.0,本人,董事、高级管理人员、核心技术人员
SH603330,天洋新材,2025-02-19,李铁山,-233500,8.16,1800049.0,本人,董事、高级管理人员
SH603283,赛腾股份,2025-02-19,陈向兵,-125000,9.43,0.0,,
SH603283,赛腾股份,2025-02-19,杨伟,-1200,62.7,3850.0,,
SH603197,保隆科技,2025-02-19,文剑峰,-30000,48.23,660701.0,本人,高级管理人员
SH603197,保隆科技,2025-02-19,尹术飞,-5000,48.5,412835.0,本人,高级管理人员
SZ301548,崇德科技,2025-02-18,张力,-27900,45.16,5484400.0,本人,监事
SZ301202,朗威股份,2025-02-18,高建强,-100000,41.76,10760000.0,本人,董事、高管
SZ301185,鸥玛软件,2025-02-18,张立毅,-16000,20.2,3519000.0,本人,董事、高管
SZ301185,鸥玛软件,2025-02-18,唐伟,-20000,20.02,2604900.0,本人,监事
SZ301160,翔楼新材,2025-02-18,曹菊芬,-4500,73.34,545000.0,本人,董事、高管
SZ301125,腾亚精工,2025-02-18,邹同光,-50000,12.43,985500.0,本人,监事
SZ301032,新柴股份,2025-02-18,朱观岚,-712200,9.6,41687800.0,本人,董事、高管
SZ300701,森霸传感,2025-02-18,单颖,-125700,10.11,8617600.0,本人,董事、高管
SZ003028,振邦智能,2025-02-18,唐娟,-172100,39.38,15418700.0,本人,董事、高管
SZ003006,百亚股份,2025-02-18,谢秋林,43000,22.66,43000.0,本人,董事
SZ002987,京北方,2025-02-18,丁志鹏,-541700,18.75,19352400.0,本人,董事
SZ002913,奥士康,2025-02-18,程涌,-230000,29.28,18390000.0,本人,董事
SZ002913,奥士康,2025-02-18,程涌,-100000,26.3,18390000.0,本人,董事
SZ002913,奥士康,2025-02-18,宋波,-5000,29.7,15700.0,本人,董事
SZ002757,南兴股份,2025-02-18,詹任宁,-85000,23.01,9515400.0,本人,董事、高管
SZ002472,双环传动,2025-02-18,李瑜,-600000,37.0,7604200.0,本人,监事
SZ002467,二六三,2025-02-18,谷莉,-1000,7.08,304000.0,本人,监事
SZ002467,二六三,2025-02-18,李玉杰,-10000,7.3,4000000.0,本人,董事、高管
SZ002367,康力电梯,2025-02-18,沈舟群,-150000,6.78,1350000.0,本人,董事、高管
SZ001227,兰州银行,2025-02-18,刘靖,5000,2.37,178700.0,本人,董事、高管
SZ000404,长虹华意,2025-02-18,肖文艺,42500,6.95,308900.0,本人,董事、高管
SH689009,九号公司,2025-02-18,陈子冲,-5000,55.2,15000.0,,核心技术人员
SH688661,和林微纳,2025-02-18,马洪伟,-30000,44.93,6294240.0,本人,董事
SH688480,赛恩斯,2025-02-18,高伟荣,105405,28.41,24615701.0,本人,董事
SH688352,颀中科技,2025-02-18,余成强,614195,11.95,614195.0,本人,董事、高级管理人员
SH688160,步科股份,2025-02-18,池家武,-60000,83.48,3049971.0,本人,董事
SH688037,芯源微,2025-02-18,王绍勇,-10000,92.78,21119.0,,核心技术人员
SH688001,华兴源创,2025-02-18,陈文源,334199,29.93,56851139.0,本人,董事
SH603633,徕木股份,2025-02-18,方培喜,467100,8.39,5809748.0,本人,董事
SH603288,海天味业,2025-02-18,何涛,4600,40.69,30200.0,本人,监事
SH603110,东方材料,2025-02-18,许广彬,-100000,23.57,25141903.0,本人,董事
SH600461,洪城环境,2025-02-18,万锋,-10000,9.2,515000.0,本人,董事
SZ301313,凡拓数创,2025-02-17,柯茂旭,-195500,29.13,1212700.0,本人,董事
SZ301313,凡拓数创,2025-02-17,张昱,-17000,29.64,643000.0,本人,董事、高管
SZ301313,凡拓数创,2025-02-17,刘斌,-20000,29.05,225000.0,本人,高管
SZ301185,鸥玛软件,2025-02-17,陈义学,-48000,20.25,2428400.0,本人,董事、高管
SZ301185,鸥玛软件,2025-02-17,张立毅,-9000,20.08,3535000.0,本人,董事、高管
SZ301185,鸥玛软件,2025-02-17,唐伟,-20000,20.18,2624900.0,本人,监事
SZ300785,值得买,2025-02-17,刘峰,-313700,33.0,15316100.0,本人,董事、高管
SZ300701,森霸传感,2025-02-17,单颖,-230100,10.45,8743300.0,本人,董事、高管
SZ300310,宜通世纪,2025-02-17,吴伟生,-4595000,8.29,15219300.0,本人,董事
SZ002913,奥士康,2025-02-17,程涌,-5000,29.0,18720000.0,本人,董事
SZ002757,南兴股份,2025-02-17,詹任宁,-105000,20.48,9600400.0,本人,董事、高管
SZ002472,双环传动,2025-02-17,李瑜,-80000,36.19,8204200.0,本人,监事
SZ002467,二六三,2025-02-17,李玉杰,-10000,6.93,4010000.0,本人,董事、高管
SZ001216,华瓷股份,2025-02-17,许君奇,1571300,11.33,4721300.0,本人,董事
SH688719,爱科赛博,2025-02-17,石全茂,-1000,30.5,528480.0,,核心技术人员
SH688696,极米科技,2025-02-17,廖传均,-69631,102.0,208896.0,本人,监事
SH688661,和林微纳,2025-02-17,马洪伟,-80000,43.63,6324240.0,本人,董事
SH688661,和林微纳,2025-02-17,钱晓晨,-438000,44.69,9480940.0,本人,董事
SH688480,赛恩斯,2025-02-17,高伟荣,82976,28.64,24510296.0,本人,董事
SH688393,安必平,2025-02-17,陈吾科,-83520,30.72,0.0,,核心技术人员
SH688376,美埃科技,2025-02-17,陈玲,1451,34.46,1777.0,本人,高级管理人员、核心技术人员
SH688318,财富趋势,2025-02-17,张丽君,-18187,173.66,1252973.0,本人,董事、高级管理人员、核心技术人员
SH688258,卓易信息,2025-02-17,万俊杰,-1000,45.75,4250.0,,核心技术人员
SH688160,步科股份,2025-02-17,池家武,-275000,82.52,3109971.0,本人,董事
SH688127,蓝特光学,2025-02-17,李青松,-30000,29.0,1052762.0,,核心技术人员
SH688085,三友医疗,2025-02-17,徐农,4233896,13.1,32748313.0,本人,董事、高级管理人员
SH603633,徕木股份,2025-02-17,方培喜,304500,8.47,5342648.0,本人,董事、高级管理人员
SH603330,天洋新材,2025-02-17,李铁山,-20000,7.55,2033549.0,本人,董事、高级管理人员
SZ301382,蜂助手,2025-02-14,区锦棠,-206400,43.0,825600.0,本人,董事、高管
SZ301313,凡拓数创,2025-02-14,张昱,-10000,27.46,660000.0,本人,董事、高管
SZ301185,鸥玛软件,2025-02-14,张立毅,-4500,19.87,3544000.0,本人,董事、高管
SZ300785,值得买,2025-02-14,刘峰,-130000,34.0,15629800.0,本人,董事、高管
SZ300701,森霸传感,2025-02-14,单颖,-250000,10.13,8973400.0,本人,董事、高管
SZ300386,飞天诚信,2025-02-14,陆舟,-500000,15.99,44634700.0,本人,董事、高管
SZ300287,飞利信,2025-02-14,岳路,-200000,6.68,3370000.0,本人,董事
SZ300270,中威电子,2025-02-14,孙琳,-7000,8.03,33000.0,本人,董秘
SZ300168,万达信息,2025-02-14,李光亚,-100000,10.36,1225800.0,本人,董事、高管
SZ300047,天源迪科,2025-02-14,汪东升,-15000,15.22,600900.0,本人,董事、高管
SZ300009,安科生物,2025-02-14,赵辉,-200000,8.89,10032500.0,本人,董事、高管
SZ002913,奥士康,2025-02-14,程涌,-610000,26.09,18725000.0,本人,董事
SZ002823,凯中精密,2025-02-14,马朝萌,13800,14.48,83700.0,本人,高管
SZ002757,南兴股份,2025-02-14,詹任宁,-110000,19.03,9705400.0,本人,董事、高管
SZ002472,双环传动,2025-02-14,李瑜,-30000,35.57,8284200.0,本人,监事
SH688681,科汇股份,2025-02-14,赵义奎,-23000,12.36,40000.0,,核心技术人员
SH688661,和林微纳,2025-02-14,马洪伟,-62000,44.34,6404240.0,本人,董事
SH688661,和林微纳,2025-02-14,钱晓晨,-45073,43.95,9918940.0,本人,董事
SH688590,新致软件,2025-02-14,冯国栋,-5000,27.5,0.0,,核心技术人员
SH688511,天微电子,2025-02-14,陈建,-39397,11.9,595098.0,本人,董事、高级管理人员、核心技术人员
SH688511,天微电子,2025-02-14,陈从禹,-34472,11.9,185969.0,本人,董事、高级管理人员
SH688511,天微电子,2025-02-14,张超,-109670,11.9,6478751.0,本人,董事、高级管理人员、核心技术人员
SH688511,天微电子,2025-02-14,巨万里,-491257,11.9,44309871.0,本人,董事
SH688352,颀中科技,2025-02-14,杨宗铭,1799867,11.95,1799867.0,本人,董事、高级管理人员、核心技术人员
SH688232,新点软件,2025-02-14,徐国春,-41300,36.11,2145618.0,,核心技术人员
SH688160,步科股份,2025-02-14,池家武,-15000,80.6,3384971.0,本人,董事
SH603392,万泰生物,2025-02-14,赵灵芝,-40000,68.26,1396908.0,本人,高级管理人员
SH603330,天洋新材,2025-02-14,李铁山,-100000,7.94,2053549.0,本人,董事、高级管理人员
SH603197,保隆科技,2025-02-14,文剑峰,-10000,49.0,690701.0,本人,高级管理人员
SH603197,保隆科技,2025-02-14,尹术飞,-11000,48.55,417835.0,本人,高级管理人员
SH600637,东方明珠,2025-02-14,黄凯,13800,8.17,29100.0,本人,董事、高级管理人员
SH600637,东方明珠,2025-02-14,鱼洁,9900,8.12,22400.0,本人,董事
SH600637,东方明珠,2025-02-14,金晓明,14000,8.1,33000.0,本人,高级管理人员
SH600637,东方明珠,2025-02-14,曹志勇,16100,8.17,50243.0,本人,高级管理人员
SH600637,东方明珠,2025-02-14,戴钟伟,8400,8.07,20800.0,本人,高级管理人员
SH600637,东方明珠,2025-02-14,史支焱,13800,8.19,31277.0,本人,董事
SH600637,东方明珠,2025-02-14,卢宝丰,11500,8.12,30467.0,本人,高级管理人员
SH600380,健康元,2025-02-14,谢友国,-2000,11.75,73442.0,,
SZ301313,凡拓数创,2025-02-13,张昱,-6000,26.56,670000.0,本人,董事、高管
SZ301185,鸥玛软件,2025-02-13,袁峰,-5000,19.9,2557800.0,本人,高管
SZ300386,飞天诚信,2025-02-13,陆舟,-500000,16.04,45134700.0,本人,董事、高管
SZ300338,*ST开元,2025-02-13,于扬利,-74600,4.0,2850000.0,本人,高管
SZ300310,宜通世纪,2025-02-13,吴伟生,-275000,8.09,19814300.0,本人,董事
SZ300047,天源迪科,2025-02-13,罗赞,-10100,14.5,30400.0,本人,高管
SZ300011,鼎汉技术,2025-02-13,顾庆伟,-292000,6.85,62242400.0,本人,董事
SZ002913,奥士康,2025-02-13,程涌,-175000,29.19,19335000.0,本人,董事
SZ002823,凯中精密,2025-02-13,马朝萌,8700,14.56,69900.0,本人,高管
SZ002757,南兴股份,2025-02-13,詹任宁,-125000,18.49,9815400.0,本人,董事、高管
SZ002360,ST同德,2025-02-13,张烘,397900,5.03,1910100.0,本人,董秘、董事
SZ000403,派林生物,2025-02-13,郭麾,1500,21.2,22300.0,本人,监事
SZ000403,派林生物,2025-02-13,赵玉林,2000,21.2,169900.0,本人,董秘
SZ000403,派林生物,2025-02-13,司文彬,1000,21.23,24200.0,本人,董事、高管
SZ000403,派林生物,2025-02-13,叶兰,2000,21.19,13600.0,本人,董事、高管
SH688661,和林微纳,2025-02-13,钱晓晨,-175987,45.83,9964013.0,本人,董事
SH688480,赛恩斯,2025-02-13,高伟荣,16642,28.91,24427320.0,本人,董事
SH688376,美埃科技,2025-02-13,陈玲,326,33.35,326.0,本人,高级管理人员、核心技术人员
SH688130,晶华微,2025-02-13,吕汉泉,10000,26.4,40622000.0,本人,董事
SH688099,晶晨股份,2025-02-13,高静薇,5500,64.58,40400.0,本人,高级管理人员
SH688099,晶晨股份,2025-02-13,余莉,3300,64.58,10800.0,本人,董事、高级管理人员
SH605366,宏柏新材,2025-02-13,吴瀚,6000000,5.06,6000000.0,本人,董事
SH603330,天洋新材,2025-02-13,李铁山,-50000,7.78,2153549.0,本人,董事、高级管理人员
SH603110,东方材料,2025-02-13,许广彬,-168200,21.15,25241903.0,本人,董事
SZ301548,崇德科技,2025-02-12,张力,-74800,45.15,5512300.0,本人,监事
SZ301419,阿莱德,2025-02-12,陆平,-100000,33.02,3440000.0,本人,监事
SZ301419,阿莱德,2025-02-12,钱一,-25000,33.04,1085000.0,本人,董事
SZ301185,鸥玛软件,2025-02-12,袁峰,-48000,19.87,2562800.0,本人,高管
SZ301185,鸥玛软件,2025-02-12,张立毅,-3000,19.96,3548500.0,本人,董事、高管
SZ300785,值得买,2025-02-12,刘峰,-28500,39.67,15759800.0,本人,董事、高管
SZ300785,值得买,2025-02-12,刘峰,-120000,36.07,15759800.0,本人,董事、高管
SZ300386,飞天诚信,2025-02-12,陆舟,-293000,13.71,45634700.0,本人,董事、高管
SZ300284,苏交科,2025-02-12,凌晨,-39100,11.2,117400.0,本人,高管
SZ300253,卫宁健康,2025-02-12,孙嘉明,-300000,10.56,1819300.0,本人,高管
SZ003028,振邦智能,2025-02-12,方仕军,-10500,39.99,61500.0,本人,高管
SZ003028,振邦智能,2025-02-12,唐娟,-2500,40.14,15590800.0,本人,董事、高管
SZ002913,奥士康,2025-02-12,程涌,-264000,29.1,19510000.0,本人,董事
SZ002903,宇环数控,2025-02-12,许燕鸣,-250000,17.53,6562800.0,本人,董事、高管
SZ002757,南兴股份,2025-02-12,詹任宁,-135000,17.89,9940400.0,本人,董事、高管
SZ002360,ST同德,2025-02-12,金富春,13000,5.03,143000.0,本人,高管
SZ000403,派林生物,2025-02-12,荣先奎,2000,21.3,30000.0,本人,高管
SZ000403,派林生物,2025-02-12,司文彬,2000,21.27,23200.0,本人,董事、高管
SH688722,同益中,2025-02-12,葛兆刚,-20984,14.0,120000.0,,核心技术人员
SH688590,新致软件,2025-02-12,张喆宾,-10000,24.33,0.0,,核心技术人员
SH688480,赛恩斯,2025-02-12,高伟荣,32200,28.97,24410678.0,本人,董事
SH688258,卓易信息,2025-02-12,黄吉丽,8303,0.0,16606.0,本人,高级管理人员
SH688258,卓易信息,2025-02-12,王娟,28496,0.0,56993.0,本人,董事
SH688258,卓易信息,2025-02-12,王吉,98496,0.0,196993.0,本人,董事
SH688258,卓易信息,2025-02-12,张彬,10500,0.0,21000.0,本人,董事
SH688258,卓易信息,2025-02-12,吴平,70000,0.0,129000.0,,核心技术人员
SH688258,卓易信息,2025-02-12,万俊杰,2625,0.0,5250.0,,核心技术人员
SH688252,天德钰,2025-02-12,郭英麟,18750,10.98,461250.0,本人,董事、高级管理人员
SH688252,天德钰,2025-02-12,邓玲玲,13750,10.98,91250.0,本人,高级管理人员
SH688252,天德钰,2025-02-12,谢瑞章,17500,10.98,325000.0,本人,高级管理人员
SH688252,天德钰,2025-02-12,王飞英,14000,10.98,14000.0,本人,高级管理人员
SH688252,天德钰,2025-02-12,梅琮阳,17500,10.98,323503.0,本人,董事、高级管理人员
SH688198,佰仁医疗,2025-02-12,金磊,39000,105.26,84075251.0,本人,董事、高级管理人员、核心技术人员
SH688127,蓝特光学,2025-02-12,李青松,-25000,31.78,1082762.0,,核心技术人员
SH688078,龙软科技,2025-02-12,邹宏,-924,45.45,79000.0,,核心技术人员
SH688078,龙软科技,2025-02-12,李振,-10000,45.43,20000.0,,核心技术人员
SH603566,普莱柯,2025-02-12,胡伟,-800000,11.12,3386720.0,本人,董事、高级管理人员
SH603330,天洋新材,2025-02-12,李铁山,-50000,7.72,2203549.0,本人,董事、高级管理人员
SH603288,海天味业,2025-02-12,何涛,900,40.69,25600.0,本人,监事
SH603197,保隆科技,2025-02-12,文剑峰,-20000,48.0,700701.0,本人,高级管理人员
SZ301313,凡拓数创,2025-02-11,柯茂旭,-60000,28.02,1408200.0,本人,董事
SZ301313,凡拓数创,2025-02-11,张昱,-17000,27.76,676000.0,本人,董事、高管
SZ301313,凡拓数创,2025-02-11,刘晓东,-23500,27.65,582200.0,本人,高管
SZ301248,杰创智能,2025-02-11,龙飞,20000,19.91,12557700.0,本人,董事、高管
SZ301202,朗威股份,2025-02-11,高建强,-160000,40.72,10860000.0,本人,董事、高管
SZ301202,朗威股份,2025-02-11,沈美娟,-39200,40.47,620000.0,本人,董事
SZ301185,鸥玛软件,2025-02-11,袁峰,-97000,19.64,2610800.0,本人,高管
SZ301185,鸥玛软件,2025-02-11,张立毅,-4000,19.83,3551500.0,本人,董事、高管
SZ300975,商络电子,2025-02-11,沙宏志,-194600,12.02,247559700.0,本人,董事、高管
SZ300345,华民股份,2025-02-11,夏宇,-10000,5.95,780000.0,本人,董秘、高管
SZ300338,*ST开元,2025-02-11,于扬利,-490000,4.04,2924600.0,本人,高管
SZ300287,飞利信,2025-02-11,杨惠超,-20200,6.0,300700.0,本人,董事
SZ002913,奥士康,2025-02-11,程涌,-226000,29.02,19774000.0,本人,董事
SZ002909,集泰股份,2025-02-11,邹榛夫,600,5.41,9010000.0,本人,董事
SZ002771,真视通,2025-02-11,马亚,-160000,19.21,15683000.0,本人,董事、高管
SZ002757,南兴股份,2025-02-11,詹任宁,-150000,17.7,10075400.0,本人,董事、高管
SZ002360,ST同德,2025-02-11,金富春,2000,5.03,130000.0,本人,高管
SZ000403,派林生物,2025-02-11,司文彬,1000,21.45,21200.0,本人,董事、高管
SZ000403,派林生物,2025-02-11,叶兰,2000,21.49,11600.0,本人,董事、高管
SH688510,航亚科技,2025-02-11,杨春原,2371,17.41,5141.0,,核心技术人员
SH688480,赛恩斯,2025-02-11,高伟荣,41834,29.15,24378478.0,本人,董事
